Kindler et al., 2014, Clim. Past;;;;;;;;;;;
Temperature reconstruction from 10 to 120 kyr b2k from the NGRIP ice core;;;;;;;;;;;
supplementary data file;;;;;;;;;;;
;;;;;;;;;;;
modelled NGRIP data ;;;;;;;;;;;
'the model was run using the ss09sea06bm time scale (NGRIP members, 2004; Anderson et al., 2006), additionally ages have been transformed to GICC05modelext time scale (Svensson et al., 2008; Wolff et al., 2010)';;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;ss09sea06bm;;GICC05modelext;
depth ;age ss09sea06bm ;age GICC05modelext;accumulation tuned;temperature;;;depth ;ice age;gas age ;ice age;gas age
[m];[yr];[yr];[m ice/yr];[°C];;;[m];[yr];[yr];[yr];[yr]
;;;;;;;2764.77;92666;92093;91961;91388
;;;;;;;2764.86;92676;92103;91971;91398
;;;;;;;2764.95;92686;92113;91981;91408
;;;;;;;2765.04;92695;92123;91990;91418
;;;;;;;2765.13;92705;92133;92000;91428
;;;;;;;2765.21;92714;92143;92009;91438
;;;;;;;2765.31;92724;92153;92019;91448
;;;;;;;2765.40;92734;92163;92029;91458
;;;;;;;2765.48;92743;92173;92038;91468
;;;;;;;2765.58;92753;92183;92048;91478
;;;;;;;2765.66;92762;92193;92057;91488
;;;;;;;2765.76;92772;92203;92067;91498
;;;;;;;2765.85;92782;92213;92077;91508
;;;;;;;2765.93;92791;92223;92086;91518
;;;;;;;2766.02;92801;92233;92096;91528
;;;;;;;2766.11;92810;92243;92105;91538
;;;;;;;2766.20;92820;92253;92115;91548
;;;;;;;2766.29;92830;92263;92125;91558
;;;;;;;2766.37;92839;92272;92134;91567
;;;;;;;2766.46;92849;92283;92144;91578
;;;;;;;2766.55;92858;92292;92153;91587
;;;;;;;2766.64;92868;92302;92163;91597
;;;;;;;2766.73;92878;92312;92173;91607
;;;;;;;2766.81;92887;92322;92182;91617
;;;;;;;2766.90;92897;92332;92192;91627
;;;;;;;2766.99;92907;92342;92202;91637
;;;;;;;2767.09;92917;92352;92212;91647
;;;;;;;2767.17;92926;92362;92221;91657
;;;;;;;2767.26;92936;92372;92231;91667
;;;;;;;2767.35;92946;92382;92240;91677
;;;;;;;2767.45;92956;92392;92251;91687
;;;;;;;2767.54;92966;92402;92261;91697
;;;;;;;2767.63;92976;92412;92271;91707
;;;;;;;2767.73;92986;92422;92281;91717
;;;;;;;2767.82;92996;92432;92291;91727
;;;;;;;2767.91;93006;92442;92301;91737
;;;;;;;2768.01;93017;92452;92312;91747
;;;;;;;2768.10;93027;92462;92322;91757
;;;;;;;2768.21;93038;92472;92333;91767
;;;;;;;2768.31;93049;92482;92344;91777
;;;;;;;2768.41;93060;92492;92355;91787
;;;;;;;2768.51;93071;92502;92366;91797
;;;;;;;2768.62;93082;92512;92377;91807
;;;;;;;2768.72;93093;92522;92388;91817
;;;;;;;2768.81;93103;92532;92398;91827
;;;;;;;2768.92;93114;92542;92409;91837
;;;;;;;2769.02;93125;92552;92420;91847
;;;;;;;2769.13;93136;92563;92431;91858
;;;;;;;2769.22;93146;92573;92441;91868
;;;;;;;2769.33;93157;92583;92452;91878
;;;;;;;2769.42;93167;92593;92462;91888
;;;;;;;2769.52;93177;92603;92472;91898
;;;;;;;2769.62;93188;92613;92483;91908
;;;;;;;2769.72;93198;92623;92493;91918
;;;;;;;2769.81;93208;92633;92503;91928
;;;;;;;2769.90;93218;92643;92513;91938
;;;;;;;2769.99;93227;92653;92522;91948
;;;;;;;2770.08;93237;92663;92532;91958
;;;;;;;2770.17;93247;92673;92542;91968
;;;;;;;2770.27;93257;92683;92552;91978
;;;;;;;2770.36;93267;92693;92562;91988
;;;;;;;2770.45;93277;92703;92572;91998
;;;;;;;2770.54;93286;92713;92581;92008
;;;;;;;2770.63;93296;92723;92591;92018
;;;;;;;2770.72;93306;92733;92601;92028
;;;;;;;2770.82;93316;92743;92611;92038
;;;;;;;2770.91;93326;92753;92621;92048
;;;;;;;2771.01;93336;92763;92631;92058
;;;;;;;2771.10;93346;92773;92641;92068
;;;;;;;2771.18;93355;92782;92650;92077
;;;;;;;2771.27;93365;92792;92661;92087
;;;;;;;2771.37;93375;92802;92670;92097
;;;;;;;2771.46;93385;92812;92680;92107
;;;;;;;2771.55;93395;92822;92690;92117
;;;;;;;2771.64;93405;92832;92700;92127
;;;;;;;2771.74;93415;92842;92710;92137
;;;;;;;2771.83;93425;92853;92720;92148
;;;;;;;2771.92;93435;92863;92730;92158
;;;;;;;2772.01;93445;92873;92740;92168
;;;;;;;2772.09;93454;92882;92749;92177
;;;;;;;2772.18;93464;92892;92759;92187
;;;;;;;2772.27;93474;92902;92769;92197
;;;;;;;2772.36;93484;92912;92779;92207
;;;;;;;2772.45;93494;92922;92789;92217
;;;;;;;2772.54;93504;92932;92799;92227
;;;;;;;2772.63;93514;92942;92809;92237
;;;;;;;2772.72;93524;92952;92819;92247
;;;;;;;2772.81;93534;92962;92829;92257
;;;;;;;2772.90;93544;92972;92839;92267
;;;;;;;2772.99;93554;92982;92849;92277
;;;;;;;2773.08;93564;92992;92859;92287
;;;;;;;2773.17;93574;93002;92869;92297
;;;;;;;2773.26;93584;93012;92879;92307
;;;;;;;2773.35;93594;93022;92889;92317
;;;;;;;2773.44;93605;93032;92900;92327
;;;;;;;2773.53;93615;93042;92910;92337
;;;;;;;2773.63;93626;93052;92921;92347
;;;;;;;2773.73;93637;93062;92932;92357
;;;;;;;2773.82;93648;93072;92943;92367
;;;;;;;2773.92;93659;93082;92954;92377
;;;;;;;2774.02;93670;93092;92965;92387
;;;;;;;2774.11;93681;93102;92976;92397
;;;;;;;2774.21;93692;93112;92987;92407
;;;;;;;2774.31;93703;93122;92998;92417
;;;;;;;2774.40;93714;93132;93009;92427
;;;;;;;2774.50;93725;93142;93020;92437
;;;;;;;2774.59;93736;93152;93031;92447
;;;;;;;2774.69;93747;93162;93042;92457
;;;;;;;2774.79;93758;93172;93053;92467
;;;;;;;2774.88;93769;93182;93064;92477
;;;;;;;2774.98;93780;93192;93075;92487
;;;;;;;2775.08;93791;93202;93086;92497
;;;;;;;2775.18;93802;93213;93097;92508
;;;;;;;2775.27;93813;93223;93108;92518
;;;;;;;2775.37;93824;93233;93119;92528
;;;;;;;2775.47;93835;93243;93130;92538
;;;;;;;2775.56;93845;93253;93140;92548
;;;;;;;2775.66;93856;93263;93151;92558
;;;;;;;2775.76;93867;93273;93162;92568
;;;;;;;2775.85;93877;93283;93172;92578
;;;;;;;2775.95;93888;93293;93183;92588
;;;;;;;2776.04;93898;93303;93193;92598
;;;;;;;2776.13;93908;93313;93203;92608
;;;;;;;2776.22;93918;93323;93213;92618
;;;;;;;2776.32;93929;93333;93224;92628
;;;;;;;2776.41;93939;93343;93234;92638
;;;;;;;2776.50;93949;93353;93244;92648
;;;;;;;2776.60;93959;93363;93254;92658
;;;;;;;2776.69;93969;93373;93264;92668
;;;;;;;2776.78;93979;93383;93274;92678
;;;;;;;2776.87;93989;93393;93284;92688
;;;;;;;2776.96;93999;93403;93294;92698
;;;;;;;2777.06;94010;93413;93305;92708
;;;;;;;2777.15;94020;93423;93315;92718
;;;;;;;2777.24;94030;93433;93325;92728
;;;;;;;2777.34;94040;93443;93335;92738
;;;;;;;2777.43;94050;93453;93345;92748
;;;;;;;2777.52;94060;93463;93355;92758
;;;;;;;2777.61;94070;93473;93365;92768
;;;;;;;2777.71;94080;93483;93375;92778
;;;;;;;2777.80;94090;93493;93385;92788
;;;;;;;2777.88;94099;93503;93394;92798
;;;;;;;2777.98;94109;93513;93404;92808
;;;;;;;2778.06;94118;93523;93413;92818
;;;;;;;2778.15;94128;93533;93423;92828
;;;;;;;2778.24;94137;93543;93432;92838
;;;;;;;2778.32;94146;93553;93441;92848
;;;;;;;2778.40;94155;93563;93450;92858
;;;;;;;2778.48;94164;93573;93459;92868
;;;;;;;2778.57;94173;93583;93468;92878
;;;;;;;2778.65;94182;93592;93477;92887
;;;;;;;2778.73;94191;93602;93486;92897
;;;;;;;2778.82;94200;93612;93495;92907
;;;;;;;2778.90;94209;93622;93504;92917
;;;;;;;2778.99;94218;93632;93513;92927
;;;;;;;2779.07;94227;93642;93522;92937
;;;;;;;2779.15;94236;93652;93531;92947
;;;;;;;2779.24;94245;93662;93540;92957
;;;;;;;2779.32;94254;93672;93549;92967
;;;;;;;2779.41;94263;93682;93558;92977
;;;;;;;2779.49;94272;93692;93567;92987
;;;;;;;2779.57;94281;93702;93576;92997
;;;;;;;2779.66;94290;93712;93585;93007
;;;;;;;2779.74;94299;93722;93594;93017
;;;;;;;2779.83;94308;93732;93603;93027
;;;;;;;2779.91;94317;93742;93612;93037
;;;;;;;2780.00;94327;93752;93622;93047
;;;;;;;2780.09;94336;93762;93631;93057
;;;;;;;2780.17;94345;93772;93640;93067
;;;;;;;2780.25;94354;93782;93649;93077
;;;;;;;2780.34;94363;93792;93658;93087
;;;;;;;2780.42;94372;93802;93667;93097
;;;;;;;2780.51;94382;93812;93677;93107
;;;;;;;2780.60;94391;93822;93686;93117
;;;;;;;2780.68;94400;93832;93695;93127
;;;;;;;2780.76;94409;93842;93704;93137
;;;;;;;2780.86;94419;93852;93714;93147
;;;;;;;2780.94;94428;93862;93723;93157
;;;;;;;2781.02;94437;93872;93732;93167
;;;;;;;2781.12;94447;93882;93742;93177
;;;;;;;2781.20;94456;93892;93751;93187
;;;;;;;2781.28;94465;93902;93760;93197
;;;;;;;2781.38;94475;93912;93770;93207
;;;;;;;2781.46;94484;93922;93779;93217
;;;;;;;2781.55;94494;93932;93789;93227
;;;;;;;2781.64;94504;93942;93799;93237
;;;;;;;2781.72;94513;93952;93808;93247
;;;;;;;2781.82;94523;93962;93818;93257
;;;;;;;2781.91;94533;93972;93828;93267
;;;;;;;2782.00;94543;93982;93838;93277
;;;;;;;2782.10;94553;93992;93848;93287
;;;;;;;2782.19;94563;94002;93858;93298
;;;;;;;2782.28;94573;94012;93868;93307
;;;;;;;2782.38;94583;94022;93878;93317
;;;;;;;2782.47;94593;94032;93889;93327
;;;;;;;2782.57;94603;94042;93898;93337
;;;;;;;2782.65;94612;94052;93907;93347
;;;;;;;2782.75;94622;94062;93917;93357
;;;;;;;2782.84;94632;94072;93927;93367
;;;;;;;2782.93;94641;94082;93936;93377
;;;;;;;2783.01;94650;94092;93945;93387
;;;;;;;2783.11;94660;94102;93955;93397
;;;;;;;2783.20;94669;94112;93964;93407
;;;;;;;2783.29;94679;94122;93974;93417
;;;;;;;2783.38;94688;94132;93983;93427
;;;;;;;2783.46;94697;94142;93992;93437
;;;;;;;2783.56;94707;94152;94002;93447
;;;;;;;2783.65;94716;94162;94011;93457
;;;;;;;2783.73;94725;94172;94020;93467
;;;;;;;2783.83;94735;94182;94030;93477
;;;;;;;2783.92;94744;94192;94039;93487
;;;;;;;2784.02;94754;94202;94049;93497
;;;;;;;2784.10;94763;94212;94058;93507
;;;;;;;2784.20;94773;94222;94068;93517
;;;;;;;2784.29;94782;94232;94077;93527
;;;;;;;2784.38;94791;94242;94086;93537
;;;;;;;2784.48;94801;94252;94096;93547
;;;;;;;2784.57;94810;94262;94105;93557
;;;;;;;2784.66;94820;94272;94115;93567
;;;;;;;2784.75;94829;94282;94124;93577
;;;;;;;2784.84;94838;94292;94133;93587
;;;;;;;2784.94;94848;94302;94143;93597
;;;;;;;2785.03;94857;94312;94152;93607
;;;;;;;2785.13;94867;94322;94162;93617
;;;;;;;2785.21;94876;94332;94171;93627
;;;;;;;2785.30;94885;94342;94180;93637
;;;;;;;2785.40;94895;94352;94190;93647
;;;;;;;2785.48;94904;94362;94199;93657
;;;;;;;2785.57;94913;94372;94208;93667
;;;;;;;2785.67;94923;94382;94218;93677
;;;;;;;2785.76;94932;94392;94227;93687
;;;;;;;2785.84;94941;94402;94236;93697
;;;;;;;2785.93;94950;94412;94245;93707
;;;;;;;2786.02;94959;94422;94254;93717
;;;;;;;2786.10;94968;94432;94263;93727
;;;;;;;2786.19;94977;94442;94272;93737
;;;;;;;2786.28;94986;94452;94281;93747
;;;;;;;2786.36;94995;94462;94290;93757
;;;;;;;2786.45;95004;94472;94299;93767
;;;;;;;2786.54;95014;94482;94309;93777
;;;;;;;2786.63;95023;94491;94318;93786
;;;;;;;2786.72;95032;94501;94327;93796
;;;;;;;2786.80;95041;94511;94336;93806
;;;;;;;2786.89;95050;94521;94345;93816
;;;;;;;2786.98;95060;94531;94355;93826
;;;;;;;2787.07;95069;94541;94364;93836
;;;;;;;2787.16;95079;94551;94374;93846
;;;;;;;2787.24;95088;94561;94383;93856
;;;;;;;2787.34;95098;94571;94393;93866
;;;;;;;2787.42;95107;94581;94402;93876
;;;;;;;2787.52;95117;94591;94412;93887
;;;;;;;2787.61;95127;94601;94422;93896
;;;;;;;2787.70;95137;94611;94432;93906
;;;;;;;2787.80;95147;94621;94442;93916
;;;;;;;2787.89;95157;94631;94452;93926
;;;;;;;2787.98;95167;94641;94462;93936
;;;;;;;2788.07;95177;94651;94472;93946
;;;;;;;2788.18;95188;94661;94483;93956
;;;;;;;2788.27;95198;94671;94493;93966
;;;;;;;2788.37;95209;94681;94504;93976
;;;;;;;2788.46;95219;94691;94514;93986
;;;;;;;2788.56;95230;94701;94525;93996
;;;;;;;2788.66;95241;94711;94536;94006
;;;;;;;2788.76;95251;94721;94546;94016
;;;;;;;2788.86;95262;94731;94557;94026
;;;;;;;2788.96;95273;94741;94568;94036
;;;;;;;2789.05;95283;94751;94578;94046
;;;;;;;2789.15;95294;94761;94589;94056
;;;;;;;2789.24;95304;94771;94599;94066
;;;;;;;2789.35;95315;94781;94610;94076
;;;;;;;2789.45;95326;94791;94621;94086
;;;;;;;2789.54;95336;94801;94631;94096
;;;;;;;2789.64;95347;94811;94642;94106
;;;;;;;2789.74;95358;94821;94653;94116
;;;;;;;2789.84;95368;94831;94663;94126
;;;;;;;2789.94;95379;94841;94674;94136
;;;;;;;2790.04;95390;94851;94685;94146
;;;;;;;2790.13;95400;94861;94695;94156
;;;;;;;2790.24;95411;94871;94706;94166
;;;;;;;2790.34;95422;94881;94717;94176
;;;;;;;2790.44;95433;94891;94728;94186
;;;;;;;2790.54;95443;94901;94738;94196
;;;;;;;2790.64;95454;94911;94749;94206
;;;;;;;2790.74;95465;94921;94760;94216
;;;;;;;2790.84;95475;94931;94770;94226
;;;;;;;2790.94;95486;94941;94781;94236
;;;;;;;2791.04;95496;94951;94791;94246
;;;;;;;2791.14;95507;94962;94802;94257
;;;;;;;2791.24;95517;94972;94812;94267
;;;;;;;2791.33;95527;94982;94822;94277
;;;;;;;2791.43;95537;94992;94832;94287
;;;;;;;2791.53;95547;95002;94842;94297
;;;;;;;2791.63;95557;95012;94852;94307
;;;;;;;2791.71;95566;95022;94861;94317
;;;;;;;2791.81;95576;95032;94871;94327
;;;;;;;2791.90;95585;95042;94880;94337
;;;;;;;2791.99;95595;95052;94890;94347
;;;;;;;2792.08;95604;95061;94899;94356
;;;;;;;2792.17;95613;95071;94908;94366
;;;;;;;2792.27;95623;95081;94918;94376
;;;;;;;2792.35;95632;95091;94927;94386
;;;;;;;2792.44;95641;95101;94936;94396
;;;;;;;2792.54;95651;95111;94946;94406
;;;;;;;2792.62;95660;95121;94955;94416
;;;;;;;2792.71;95669;95131;94964;94426
;;;;;;;2792.81;95679;95141;94974;94436
;;;;;;;2792.89;95688;95151;94983;94446
;;;;;;;2792.99;95698;95161;94993;94456
;;;;;;;2793.08;95707;95171;95002;94466
;;;;;;;2793.17;95716;95181;95011;94476
;;;;;;;2793.26;95725;95191;95020;94486
;;;;;;;2793.36;95735;95201;95030;94496
;;;;;;;2793.45;95744;95211;95039;94506
;;;;;;;2793.54;95753;95221;95048;94516
;;;;;;;2793.63;95762;95231;95057;94526
;;;;;;;2793.72;95771;95241;95066;94536
;;;;;;;2793.81;95780;95251;95075;94546
;;;;;;;2793.90;95789;95261;95084;94556
;;;;;;;2793.99;95798;95271;95093;94566
;;;;;;;2794.07;95807;95281;95102;94576
;;;;;;;2794.15;95815;95291;95110;94586
;;;;;;;2794.24;95824;95301;95119;94596
;;;;;;;2794.33;95833;95311;95128;94606
;;;;;;;2794.42;95842;95321;95137;94616
;;;;;;;2794.50;95850;95331;95145;94626
;;;;;;;2794.59;95859;95341;95154;94636
;;;;;;;2794.68;95868;95351;95163;94646
;;;;;;;2794.76;95876;95361;95171;94656
;;;;;;;2794.85;95885;95371;95180;94666
;;;;;;;2794.93;95894;95381;95189;94676
;;;;;;;2795.02;95903;95391;95198;94686
;;;;;;;2795.11;95912;95401;95207;94696
;;;;;;;2795.20;95921;95411;95216;94706
;;;;;;;2795.29;95930;95421;95225;94716
;;;;;;;2795.38;95939;95431;95234;94726
;;;;;;;2795.47;95948;95441;95243;94736
;;;;;;;2795.56;95957;95451;95252;94746
;;;;;;;2795.66;95967;95461;95262;94756
;;;;;;;2795.75;95976;95471;95271;94766
;;;;;;;2795.85;95986;95481;95281;94776
;;;;;;;2795.94;95995;95491;95290;94786
;;;;;;;2796.04;96005;95501;95300;94796
;;;;;;;2796.13;96014;95511;95309;94806
;;;;;;;2796.23;96024;95521;95319;94816
;;;;;;;2796.32;96033;95531;95328;94826
;;;;;;;2796.42;96043;95541;95338;94836
;;;;;;;2796.51;96052;95551;95347;94846
;;;;;;;2796.61;96062;95561;95357;94856
;;;;;;;2796.70;96071;95571;95366;94866
;;;;;;;2796.80;96081;95581;95376;94876
;;;;;;;2796.89;96090;95591;95385;94886
;;;;;;;2796.98;96100;95601;95395;94896
;;;;;;;2797.07;96109;95611;95404;94906
;;;;;;;2797.17;96119;95621;95414;94916
;;;;;;;2797.27;96129;95631;95424;94926
;;;;;;;2797.36;96138;95641;95433;94936
;;;;;;;2797.46;96148;95651;95443;94946
;;;;;;;2797.55;96157;95661;95452;94956
;;;;;;;2797.65;96167;95671;95462;94966
;;;;;;;2797.75;96177;95681;95472;94976
;;;;;;;2797.84;96186;95691;95481;94986
;;;;;;;2797.94;96196;95701;95491;94996
;;;;;;;2798.03;96205;95711;95500;95006
;;;;;;;2798.13;96215;95721;95510;95016
;;;;;;;2798.23;96225;95731;95520;95026
;;;;;;;2798.32;96234;95741;95529;95036
;;;;;;;2798.42;96244;95751;95539;95046
;;;;;;;2798.52;96254;95761;95549;95056
;;;;;;;2798.62;96264;95771;95559;95066
;;;;;;;2798.72;96274;95781;95569;95076
;;;;;;;2798.82;96284;95791;95579;95086
;;;;;;;2798.92;96294;95801;95589;95096
;;;;;;;2799.02;96304;95811;95599;95106
;;;;;;;2799.12;96314;95821;95609;95116
;;;;;;;2799.22;96324;95831;95619;95126
;;;;;;;2799.32;96334;95841;95629;95136
;;;;;;;2799.43;96345;95851;95640;95146
;;;;;;;2799.53;96355;95861;95650;95156
;;;;;;;2799.63;96365;95871;95660;95166
;;;;;;;2799.74;96375;95881;95670;95176
;;;;;;;2799.83;96384;95891;95679;95186
;;;;;;;2799.93;96394;95901;95689;95196
;;;;;;;2800.03;96404;95911;95699;95206
;;;;;;;2800.13;96413;95921;95708;95216
;;;;;;;2800.23;96423;95931;95718;95226
;;;;;;;2800.32;96432;95941;95727;95236
;;;;;;;2800.43;96442;95951;95737;95246
;;;;;;;2800.52;96451;95961;95746;95256
;;;;;;;2800.61;96460;95971;95755;95266
;;;;;;;2800.72;96470;95981;95765;95276
;;;;;;;2800.81;96479;95991;95774;95286
;;;;;;;2800.91;96489;96001;95784;95296
;;;;;;;2801.01;96498;96011;95793;95306
;;;;;;;2801.11;96508;96021;95803;95316
;;;;;;;2801.20;96517;96030;95812;95325
;;;;;;;2801.31;96527;96040;95822;95335
;;;;;;;2801.40;96536;96050;95831;95345
;;;;;;;2801.50;96546;96060;95841;95355
;;;;;;;2801.60;96556;96070;95851;95365
;;;;;;;2801.71;96566;96080;95861;95375
;;;;;;;2801.81;96576;96090;95871;95385
;;;;;;;2801.91;96586;96100;95881;95395
;;;;;;;2802.01;96595;96110;95890;95405
;;;;;;;2802.11;96605;96120;95900;95415
;;;;;;;2802.21;96615;96131;95910;95426
;;;;;;;2802.31;96625;96141;95920;95436
;;;;;;;2802.41;96634;96151;95929;95446
;;;;;;;2802.51;96644;96161;95939;95456
;;;;;;;2802.60;96653;96171;95948;95466
;;;;;;;2802.70;96663;96181;95958;95476
;;;;;;;2802.80;96672;96190;95967;95485
;;;;;;;2802.89;96681;96200;95976;95495
;;;;;;;2802.99;96691;96210;95986;95505
;;;;;;;2803.09;96700;96220;95995;95515
;;;;;;;2803.18;96709;96230;96004;95525
;;;;;;;2803.27;96718;96240;96013;95535
;;;;;;;2803.38;96728;96250;96023;95545
;;;;;;;2803.47;96737;96260;96032;95555
;;;;;;;2803.56;96746;96270;96041;95565
;;;;;;;2803.67;96756;96280;96051;95575
;;;;;;;2803.76;96765;96290;96060;95585
;;;;;;;2803.86;96775;96300;96070;95595
;;;;;;;2803.96;96785;96310;96080;95605
;;;;;;;2804.06;96794;96320;96089;95615
;;;;;;;2804.16;96804;96330;96099;95625
;;;;;;;2804.26;96814;96340;96109;95635
;;;;;;;2804.37;96824;96350;96119;95645
;;;;;;;2804.47;96834;96360;96129;95655
;;;;;;;2804.57;96844;96370;96139;95665
;;;;;;;2804.68;96854;96380;96149;95675
;;;;;;;2804.78;96864;96390;96159;95685
;;;;;;;2804.89;96874;96400;96169;95695
;;;;;;;2804.99;96884;96410;96179;95705
;;;;;;;2805.10;96894;96420;96189;95715
;;;;;;;2805.20;96904;96430;96199;95725
;;;;;;;2805.31;96914;96440;96209;95735
;;;;;;;2805.41;96924;96450;96219;95745
;;;;;;;2805.52;96934;96460;96229;95755
;;;;;;;2805.62;96944;96470;96239;95765
;;;;;;;2805.73;96954;96480;96249;95775
;;;;;;;2805.83;96964;96490;96259;95785
;;;;;;;2805.94;96974;96500;96269;95795
;;;;;;;2806.04;96984;96510;96279;95805
;;;;;;;2806.15;96994;96520;96289;95815
;;;;;;;2806.25;97004;96530;96299;95825
;;;;;;;2806.36;97014;96540;96309;95835
;;;;;;;2806.46;97023;96550;96318;95845
;;;;;;;2806.56;97033;96560;96328;95855
;;;;;;;2806.67;97043;96570;96338;95865
;;;;;;;2806.78;97053;96580;96348;95875
;;;;;;;2806.88;97062;96590;96357;95885
;;;;;;;2806.98;97072;96600;96367;95895
;;;;;;;2807.08;97081;96610;96376;95905
;;;;;;;2807.19;97091;96620;96386;95915
;;;;;;;2807.29;97100;96630;96395;95925
;;;;;;;2807.40;97110;96640;96405;95935
;;;;;;;2807.50;97119;96650;96414;95945
;;;;;;;2807.59;97128;96660;96423;95955
;;;;;;;2807.70;97138;96670;96433;95965
;;;;;;;2807.80;97147;96680;96442;95975
;;;;;;;2807.90;97156;96690;96451;95985
;;;;;;;2808.01;97166;96700;96461;95995
;;;;;;;2808.10;97175;96710;96470;96005
;;;;;;;2808.20;97184;96720;96479;96015
;;;;;;;2808.31;97194;96730;96489;96025
;;;;;;;2808.40;97203;96740;96498;96035
;;;;;;;2808.51;97213;96750;96508;96045
;;;;;;;2808.61;97223;96760;96518;96055
;;;;;;;2808.72;97233;96770;96528;96065
;;;;;;;2808.81;97242;96780;96537;96075
;;;;;;;2808.92;97252;96790;96547;96085
;;;;;;;2809.02;97262;96800;96557;96095
;;;;;;;2809.12;97272;96810;96567;96105
;;;;;;;2809.22;97282;96820;96577;96115
;;;;;;;2809.33;97292;96830;96587;96125
;;;;;;;2809.44;97303;96840;96598;96135
;;;;;;;2809.54;97313;96850;96608;96145
;;;;;;;2809.64;97323;96860;96618;96155
;;;;;;;2809.74;97333;96870;96628;96165
;;;;;;;2809.84;97343;96880;96638;96175
;;;;;;;2809.94;97353;96890;96648;96185
;;;;;;;2810.04;97363;96900;96658;96195
;;;;;;;2810.14;97373;96910;96668;96205
;;;;;;;2810.24;97383;96920;96678;96215
;;;;;;;2810.35;97394;96930;96689;96225
;;;;;;;2810.45;97404;96940;96699;96235
;;;;;;;2810.56;97415;96950;96710;96245
;;;;;;;2810.66;97425;96960;96720;96255
;;;;;;;2810.77;97436;96970;96731;96265
;;;;;;;2810.87;97446;96980;96741;96275
;;;;;;;2810.98;97457;96990;96752;96285
;;;;;;;2811.09;97468;97000;96763;96295
;;;;;;;2811.21;97479;97010;96774;96305
;;;;;;;2811.32;97490;97020;96785;96315
;;;;;;;2811.43;97501;97030;96796;96325
;;;;;;;2811.54;97512;97040;96807;96335
;;;;;;;2811.65;97523;97050;96818;96345
;;;;;;;2811.76;97534;97060;96829;96355
;;;;;;;2811.88;97545;97070;96840;96365
;;;;;;;2811.99;97556;97080;96851;96375
;;;;;;;2812.10;97567;97090;96862;96385
;;;;;;;2812.22;97578;97100;96873;96395
;;;;;;;2812.33;97589;97110;96884;96405
;;;;;;;2812.44;97600;97120;96895;96415
;;;;;;;2812.56;97611;97130;96906;96425
;;;;;;;2812.67;97622;97140;96917;96435
;;;;;;;2812.78;97633;97150;96928;96445
;;;;;;;2812.90;97644;97160;96939;96455
;;;;;;;2813.01;97655;97170;96950;96465
;;;;;;;2813.12;97666;97180;96961;96475
;;;;;;;2813.23;97677;97190;96972;96485
;;;;;;;2813.34;97688;97200;96983;96495
;;;;;;;2813.45;97699;97210;96994;96505
;;;;;;;2813.55;97709;97220;97004;96515
;;;;;;;2813.66;97720;97230;97015;96525
;;;;;;;2813.77;97730;97240;97025;96535
;;;;;;;2813.88;97741;97250;97036;96545
;;;;;;;2813.98;97751;97261;97046;96556
;;;;;;;2814.08;97761;97271;97056;96566
;;;;;;;2814.17;97770;97280;97065;96575
;;;;;;;2814.28;97780;97290;97075;96585
;;;;;;;2814.37;97789;97300;97084;96595
;;;;;;;2814.47;97799;97310;97094;96605
;;;;;;;2814.56;97808;97320;97103;96615
;;;;;;;2814.65;97817;97330;97112;96625
;;;;;;;2814.75;97826;97340;97121;96635
;;;;;;;2814.85;97836;97350;97131;96645
;;;;;;;2814.94;97845;97360;97140;96655
;;;;;;;2815.04;97854;97370;97149;96665
;;;;;;;2815.13;97863;97380;97158;96675
;;;;;;;2815.22;97872;97390;97167;96685
;;;;;;;2815.32;97881;97400;97176;96695
;;;;;;;2815.41;97890;97410;97185;96705
;;;;;;;2815.50;97899;97420;97194;96715
;;;;;;;2815.60;97908;97430;97203;96725
;;;;;;;2815.70;97918;97440;97213;96735
;;;;;;;2815.80;97927;97450;97222;96745
;;;;;;;2815.90;97937;97460;97232;96755
;;;;;;;2816.00;97946;97470;97241;96765
;;;;;;;2816.10;97956;97480;97251;96775
;;;;;;;2816.21;97966;97490;97261;96785
;;;;;;;2816.32;97976;97500;97271;96795
;;;;;;;2816.42;97986;97510;97281;96805
;;;;;;;2816.53;97996;97520;97291;96815
;;;;;;;2816.63;98006;97530;97301;96825
;;;;;;;2816.74;98016;97540;97311;96835
;;;;;;;2816.84;98025;97550;97320;96845
;;;;;;;2816.94;98035;97560;97330;96855
;;;;;;;2817.04;98044;97570;97339;96865
;;;;;;;2817.15;98054;97580;97349;96875
;;;;;;;2817.24;98063;97590;97358;96885
;;;;;;;2817.34;98072;97600;97367;96895
;;;;;;;2817.45;98082;97610;97377;96905
;;;;;;;2817.54;98091;97620;97386;96915
;;;;;;;2817.64;98100;97630;97395;96925
;;;;;;;2817.74;98109;97640;97404;96935
;;;;;;;2817.84;98118;97650;97413;96945
;;;;;;;2817.94;98127;97660;97422;96955
;;;;;;;2818.03;98136;97670;97431;96965
;;;;;;;2818.13;98145;97680;97440;96975
;;;;;;;2818.22;98153;97690;97448;96985
;;;;;;;2818.32;98162;97700;97457;96995
;;;;;;;2818.41;98171;97710;97466;97005
;;;;;;;2818.51;98180;97720;97475;97015
;;;;;;;2818.60;98189;97730;97484;97025
;;;;;;;2818.70;98198;97740;97493;97035
;;;;;;;2818.81;98208;97750;97503;97045
